TimeStamp,Events,CH1-410,CH1-470,z
226693.66,,166.676,147.098,2.1280689888886712
226793.654,,165.066,146.649,2.219666456876733
226893.656,,164.03,145.608,2.1023941100325683
226993.648,,165.342,145.155,1.8392903781096246
227093.648,,161.84,148.177,2.97713032482526
227193.645,,163.566,143.986,1.7838534507358657
227293.643,,165.887,139.881,0.5387878470930215
227393.637,,168.731,144.401,1.261013522949747
227493.637,,166.269,141.934,0.9806464161728055
227593.639,,166.928,142.196,0.9649259952390923
227693.633,,164.416,145.622,2.0780166968093763
227793.633,,166.429,144.947,1.6777684806529243
227893.628,,165.663,145.762,1.9647583121099363
227993.626,,164.775,146.87,2.335498898238038
228093.621,,162.207,147.078,2.6977402148535305
228193.619,,165.423,149.822,2.956789204881312
228293.62,,164.359,152.461,3.709281644179384
228393.617,,157.599,153.387,4.7480712821004785
228493.616,,165.6,150.844,3.1830775569408147
228593.608,,160.519,154.02,4.548318007425801
228693.609,,164.4,150.487,3.2490374035805467
228793.602,,163.475,152.451,3.8257773273666933
228893.603,,167.118,151.173,3.086209564635157
228993.598,,161.843,153.95,4.380993838485746
229093.598,,166.276,151.172,3.192631065434232
229193.593,,164.631,150.887,3.327044590978499
229293.594,,166.879,150.815,3.0402917607742586
229393.589,,166.34,150.435,3.0184367675474575
229493.588,,169.367,153.056,3.2713916744565594
229593.588,,163.48,152.828,3.9327843269368397
229693.581,,165.955,157.589,4.756392061832166
229793.577,,166.235,147.093,2.2537368332120096
229893.577,,165.441,151.913,3.4869994507109525
229993.576,,164.441,151.224,3.448199434126385
230093.569,,167.893,150.87,2.9492793758968876
230193.57,,166.823,149.958,2.866449824611685
230293.565,,167.154,149.794,2.7901084128409948
230393.565,,170.093,149.545,2.378012189024231
230493.565,,167.332,147.186,2.1592305960673883
230593.558,,164.995,147.577,2.536556311661313
230693.554,,168.664,149.022,2.434901055815271
230793.552,,168.188,144.219,1.3640796508659272
230893.552,,169.5,145.439,1.4948034465726698
230993.548,,171.717,147.845,1.795184187809579
231093.547,,171.16,146.816,1.622689787658161
231193.542,,171.305,144.1,0.9680295355416692
231293.54,,169.474,142.158,0.734820929937907
