Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
270.490569,,1157.604,1053.901,270.490569,-30.86594585,0.005346869,270.490569,1.457818028,-0.08958417559027092,-16.38110774266123,3.745508045786287,-0.0895841755902709
270.590569,,1158.942,1056.122,270.590569,-23.72421577,-0.079021392,270.590569,1.476424091,-0.08871884874307769,-16.286940119600867,2.933991000259595,-0.0887188487430776
270.690572,,1155.805,1058.506,270.690572,-14.70254352,-0.173085016,270.690572,0.312217083,-0.08418288552134658,-8.960951937657573,0.7827933312478605,-0.0841828855213465
270.790567,,1154.791,1074.641,270.790567,-3.925133452,-0.263581141,270.790567,4.527071659,-0.0694064986651263,12.037386478905676,-0.0544729879557973,-0.0694064986651263
270.89057,,1155.87,1108.598,270.89057,8.009277589,-0.345329379,270.89057,3.115504653,-0.04089733274503183,32.51174535850194,1.3433272971732724,-0.0408973327450318
270.990567,,1157.932,1110.012,270.990567,20.23410549,-0.417856461,270.990567,3.01814209,-0.041384122729141326,37.16439262715633,2.7153008649469155,-0.0413841227291413
271.090564,,1159.646,1099.119,271.090564,31.81741777,-0.481739287,271.090564,1.523953888,-0.05219437655974327,36.79586510170144,2.641194375081376,-0.0521943765597432
271.190566,,1155.374,1113.299,271.190566,41.74581064,-0.538966007,271.190566,2.952755906,-0.036416779328598395,49.32322984816103,3.424909328401784,-0.0364167793285983
271.290564,,1162.271,1148.92,271.290564,48.85950065,-0.595461384,271.290564,1.654793185,-0.011486993997096965,67.34701957753781,6.786858900418483,-0.0114869939970969
271.390568,,1168.251,1139.89,271.390568,52.0348855,-0.660816539,271.390568,1.476377953,-0.024276461137204143,73.03490330877129,9.931426076284527,-0.0242764611372041
271.490563,,1159.361,1126.679,271.490563,50.56204521,-0.743534103,271.490563,1.508976731,-0.028189666549073164,67.99547686001387,9.419257815432552,-0.0281896665490731
271.590564,,1164.932,1139.514,271.590564,44.42578675,-0.844736768,271.590564,0.0,-0.02181929932390914,61.984194892409896,5.950399986559598,-0.0218192993239091
271.690562,,1155.841,1121.816,271.690562,34.35715443,-0.954096274,271.690562,1.505401514,-0.02943743992469541,51.848994426320445,2.7264165273909606,-0.0294374399246954
271.790565,,1155.665,1098.992,271.790565,21.6691734,-1.049524353,271.790565,1.37893042,-0.04903929772036014,33.30206414770433,1.387152394539147,-0.0490392977203601
271.890564,,1158.185,1082.94,271.890564,7.89178013,-1.100268904,271.890564,0.302086785,-0.06496803187746335,14.539607395486984,1.1733933413686966,-0.0649680318774633
271.990559,,1153.998,1073.938,271.990559,-5.671345616,-1.072506137,271.990559,2.931912729,-0.06937620342496256,3.325496045156461,0.6463882665615266,-0.0693762034249625
272.090557,,1153.031,1065.76,272.090557,-18.21568299,-0.936750519,272.090557,2.245182163,-0.07568833795448689,-3.9927874669354577,-1.095717099323929,-0.0756883379544868
272.190554,,1153.478,1054.915,272.190554,-29.39158177,-0.676611258,272.190554,1.505099004,-0.08544853044444722,-12.668556525627434,-3.7694686465254783,-0.0854485304444472
272.290552,,1148.237,1047.66,272.290552,-39.0165307,-0.297454866,272.290552,1.350139874,-0.08759254404796221,-21.15606953500912,-5.1677732704249495,-0.0875925440479622
272.39055,,1151.014,1042.234,272.39055,-46.73020895,0.168056746,272.39055,4.210803973,-0.09450797296992042,-27.01292028615904,-3.015128230397405,-0.0945079729699204
272.490544,,1157.145,1037.605,272.490544,-51.7707487,0.660640807,272.490544,4.169700317,-0.10330598153213294,-31.949943766579143,1.3567608385378198,-0.1033059815321329
272.590546,,1160.11,1030.888,272.590546,-53.00914289,1.103133624,272.590546,1.508640309,-0.11138771323408986,-37.27838468863471,4.185946038962285,-0.1113877132340898
272.690538,,1156.786,1029.124,272.690538,-49.3028652,1.417759221,272.690538,1.476377953,-0.11035921942347161,-39.931597811678046,4.308913576231209,-0.1103592194234716
272.79054,,1159.164,1032.735,272.79054,-40.0856146,1.548687041,272.79054,2.952663635,-0.1090691222294689,-35.67255441225758,3.452919564119494,-0.1090691222294689
272.890536,,1158.396,1047.136,272.890536,-25.94866391,1.480817281,272.890536,0.0,-0.09604660237086454,-22.918197544180977,2.573965069187836,-0.0960466023708645
272.990534,,1154.573,1064.794,272.990534,-8.896759463,1.244919855,272.990534,0.312256118,-0.07775948337610528,-2.0445355836213137,1.5473576149722663,-0.0777594833761052
273.09053,,1156.994,1097.618,273.09053,7.957799248,0.906739338,273.09053,5.906434691,-0.051319194395130815,25.04140904439491,1.107816189150674,-0.0513191943951308
273.190525,,1156.636,1113.969,273.190525,21.26952775,0.546195846,273.190525,2.969306267,-0.03688887428715682,51.09114553240893,2.2465630219666486,-0.0368888742871568
273.290521,,1158.568,1136.808,273.290521,28.60444681,0.235504605,273.290521,2.969955965,-0.018781806505962527,63.08812667405479,4.554449969068565,-0.0187818065059625
273.390522,,1163.339,1121.106,273.390522,29.32900657,0.022912132,273.390522,1.476377953,-0.03630326156004393,53.417736097751344,6.5678145990431664,-0.0363032615600439
273.49052,,1158.257,1099.501,273.49052,24.75081647,-0.074822528,273.49052,3.048989641,-0.0507279472517758,31.43331855579474,7.36546757145732,-0.0507279472517758
273.590515,,1167.052,1084.567,273.590515,17.40288129,-0.071382994,273.590515,1.389613933,-0.07067808460976881,15.86692768061157,7.494252419620615,-0.0706780846097688
273.690515,,1158.838,1082.715,273.690515,9.894685421,-0.003500976,273.690515,1.509071045,-0.06568907819729768,14.286497095729056,7.962476494269606,-0.0656890781972976
273.79051,,1162.537,1086.133,273.79051,3.992029337,0.08044309,273.79051,3.044274405,-0.065721779177781,17.91287571122991,8.06254876681246,-0.065721779177781
273.890508,,1164.594,1091.905,273.890508,0.32602823,0.134440367,273.890508,1.463340233,-0.062415743168864064,18.09574745259404,6.345950222891164,-0.062415743168864
273.990503,,1156.337,1077.864,273.990503,-1.344796869,0.129709476,273.990503,1.420257775,-0.06786343427564798,17.022239905038347,4.59022252265984,-0.0678634342756479
274.090504,,1160.308,1089.471,274.090504,-1.658679092,0.065975767,274.090504,0.587630363,-0.06105016943776996,17.50074168125307,6.107555718596227,-0.0610501694377699
274.190498,,1164.133,1085.942,274.190498,-1.242562128,-0.026726929,274.190498,0.0,-0.06716672407705995,15.39164123768944,8.910600363303857,-0.0671667240770599
274.2905,,1163.949,1079.392,274.2905,-0.49720089,-0.098684034,274.2905,0.293823823,-0.07264665376232121,10.60518022368731,7.250555519574823,-0.0726466537623212
274.390494,,1152.502,1075.862,274.390494,0.410553759,-0.100504978,274.390494,0.285428857,-0.06649880000208232,11.60541924574598,0.7621057264810022,-0.0664988000020823
