Time,Events,UV,Fluorescence,TimeStampAdjusted,Fluorescence_Corrected,Fluorescence_Corrected_Z,Time_sec,Speed,DFF,Fluorescence_filt,UV_filt,DFF_raw
1687.744135,,781.153,652.886,1687.744135,9.195865481,1.676619781,1687.744135,10.09655551,-0.16420214733861363,5.031428044674849,0.1019880599946658,-0.1642021473386136
1687.844132,,780.72,652.665,1687.844132,8.549139702,1.543707757,1687.844132,7.553975483,-0.1640216723024901,4.447357144693219,0.1488547752774056,-0.1640216723024901
1687.944129,,781.39,652.156,1687.944129,7.757678909,1.381050478,1687.944129,9.057349139,-0.1653898821331218,4.459634032459332,1.1865225176862424,-0.1653898821331218
1688.044123,,782.99,652.284,1688.044123,6.466960814,1.115788198,1688.044123,31.76964545,-0.16693188929615962,4.091775383610385,2.426623894488253,-0.1669318892961596
1688.144127,,783.065,650.969,1688.144127,5.160905069,0.847373798,1688.144127,6.066081969,-0.16869097712195028,3.072466243717225,2.77318933641981,-0.1686909771219502
1688.24412,,783.566,650.038,1688.24412,4.652924021,0.742975935,1688.24412,4.119131885,-0.17041066100366786,2.1377556916424387,2.2050517040502573,-0.1704106610036678
1688.344124,,781.229,649.403,1688.344124,4.548086765,0.721430278,1688.344124,5.775117053,-0.1687418157800082,1.7826292931536918,1.9437661665405204,-0.1687418157800082
1688.44412,,783.041,650.415,1688.44412,4.035813182,0.616150233,1688.44412,118.0850467,-0.16937299579460088,1.715715954364201,2.509981106210525,-0.1693729957946008
1688.544118,,784.815,649.04,1688.544118,3.609713759,0.528580295,1688.544118,4.537436483,-0.1730025547422005,1.7121198876399764,3.0134221714587066,-0.1730025547422005
1688.644114,,782.256,649.895,1688.644114,3.772272498,0.561988598,1688.644114,0.60351101,-0.16920419913685544,1.945735901445688,3.155514718815221,-0.1692041991368554
1688.744115,,784.443,650.376,1688.744115,3.550827222,0.516478212,1688.744115,88.04487609,-0.17090725521165975,2.229195559863779,3.8217228549886033,-0.1709072552116597
1688.84411,,785.808,649.999,1688.84411,2.409164462,0.28184908,1688.84411,112.0106122,-0.1728272046097774,2.025561365170516,5.004515135831432,-0.1728272046097774
1688.94411,,786.068,649.007,1688.94411,1.420865106,0.07873847,1688.94411,0.304472386,-0.17436277777495082,1.417055254497035,5.537409493903026,-0.1743627777749508
1689.044109,,785.169,649.359,1689.044109,1.289314084,0.051702726,1689.044109,1.472873423,-0.17296913148634235,1.0619299378908047,5.266278198164358,-0.1729691314863423
1689.144106,,786.117,648.597,1689.144106,1.327791457,0.059610414,1689.144106,1.501824191,-0.17493579200042741,1.0538729857198397,5.179747114776619,-0.1749357920004274
1689.244105,,785.004,648.756,1689.244105,0.895980047,-0.029133425,1689.244105,1.428842909,-0.17356344681046218,0.7138179942851082,5.300203641935552,-0.1735634468104621
1689.344104,,785.768,648.058,1689.344104,0.453448584,-0.120080399,1689.344104,1.70237075,-0.1752552916382444,-0.231237239383043,4.642560126193198,-0.1752552916382444
1689.444105,,784.096,646.181,1689.444105,0.62679153,-0.084455776,1689.444105,1.441505647,-0.17589045218952776,-1.0979361524538531,3.324083285177351,-0.1758904521895277
1689.544099,,780.99,646.647,1689.544099,1.060625521,0.004703734,1689.544099,2.898755481,-0.17201628702032032,-1.365072524920095,2.4599673636626296,-0.1720162870203203
1689.644096,,784.083,646.904,1689.644096,1.314032632,0.056782765,1689.644096,1.472917377,-0.17495469229660632,-1.463809420673939,1.942924385143651,-0.1749546922966063
1689.744095,,781.223,645.685,1689.744095,1.762045107,0.14885617,1689.744095,2.832822804,-0.1734946359746193,-1.834887749114096,0.8417164987502144,-0.1734946359746193
1689.844095,,778.901,645.504,1689.844095,2.360039433,0.271753137,1689.844095,1.523850332,-0.171263100188599,-2.2156205781646743,-0.3558848001302321,-0.171263100188599
1689.944091,,780.166,645.753,1689.944091,2.462389149,0.292787566,1689.944091,1.441290612,-0.17228769261926308,-2.374474447920839,-0.669663969030397,-0.172287692619263
1690.04409,,779.871,645.6,1690.04409,2.466445139,0.293621134,1690.04409,35.65691628,-0.1721707820908842,-2.369913612009382,-0.6997301121986288,-0.1721707820908842
1690.144092,,779.924,645.91,1690.144092,3.209601559,0.446351128,1690.144092,0.0,-0.17182956288048581,-1.8335197935308656,-0.9601975388586792,-0.1718295628804858
1690.244092,,778.957,647.264,1690.244092,3.947908925,0.598084566,1690.244092,1.390035441,-0.16906324739363018,-0.351318668491802,-0.0007163177705147,-0.1690632473936301
1690.344085,,784.271,649.498,1690.344085,3.304673346,0.465889832,1690.344085,0.30169248,-0.1718449362529023,1.3514074352881302,3.021742718561744,-0.1718449362529023
1690.444084,,786.246,649.967,1690.444084,1.691682549,0.13439559,1690.444084,1.517077245,-0.17332870373903334,1.95142912012778,5.941037401115942,-0.1733287037390333
1690.544086,,786.637,648.721,1690.544086,0.822813901,-0.044170186,1690.544086,2.985393983,-0.17532356093089946,1.2363941438139936,6.193434809191884,-0.1753235609308994
1690.644084,,783.755,648.075,1690.644084,1.31697106,0.057386657,1690.644084,1.757913151,-0.17311532302824217,0.1122136387969995,4.060323797247099,-0.1731153230282421
1690.744084,,782.644,647.071,1690.744084,2.251036248,0.249351317,1690.744084,3.714210369,-0.17322435232366182,-0.8271641180011228,1.589737051988363,-0.1732243523236618
