Time,Position
47508.382,257;877
47542.373,264;878
47574.374,266;879
47607.57,263;877
47642.57,263;879
47674.668,266;877
47708.202,262;878
47741.202,262;876
47774.495,262;877
47810.229,265;876
47841.151,263;876
47874.166,265;877
47908.691,266;877
47941.691,262;875
47974.87,262;875
48008.317,264;875
48042.319,261;876
48074.332,263;878
48107.862,264;877
48141.934,264;876
48174.864,264;878
48209.385,264;873
48243.385,263;873
48274.446,263;876
48307.98,261;872
48341.98,263;873
48373.983,262;875
48408.518,263;876
48442.509,262;876
48474.512,261;877
48509.055,263;868
48542.046,263;872
48574.218,264;873
48607.674,262;873
48641.8,267;876
48674.811,263;877
48708.347,263;875
48741.348,259;876
48774.354,263;874
48807.892,255;872
48841.885,262;873
48873.894,265;872
48908.394,264;873
48942.39,264;874
48974.417,264;873
49008.939,264;874
49043.94,262;872
49074.979,263;865
49107.492,263;859
49142.313,263;869
49174.338,266;860
49210.551,265;871
49247.549,262;873
49274.551,263;871
49307.612,261;871
49341.61,261;870
49374.708,262;856
49408.792,262;873
49441.793,262;872
49474.802,265;870
49508.076,263;874
49541.076,264;874
49575.077,263;870
49608.612,264;856
49641.728,261;858
49674.744,264;854
49708.273,259;870
49741.274,264;870
49774.397,263;870
49808.399,261;871
49841.399,265;873
49874.399,257;869
49907.913,268;850
49941.905,263;870
49974.907,263;854
50008.479,263;872
50041.445,265;870
50074.439,262;871
50107.975,261;872
50141.976,263;867
50174.976,264;858
50208.502,262;872
50243.494,265;872
50274.679,263;872
50308.111,261;873
50341.962,262;889
50375.045,265;879
50407.639,263;894
50441.638,263;892
50474.663,264;891
50509.731,287;891
50542.723,263;891
50574.748,265;891
50607.966,263;891
50641.966,265;891
50674.976,264;891
50709.017,264;891
50741.017,263;891
50775.101,264;891
50808.663,264;892
50841.717,263;891
50874.788,263;892
50909.24,262;892
50941.232,255;892
50974.236,263;891
51009.456,263;891
51042.451,265;892
51074.452,261;892
51107.993,264;892
51141.99,262;892
51176.009,265;892
51211.531,262;892
51242.538,263;892
51274.53,261;892
51308.049,263;893
51341.041,261;893
51374.194,264;893
51408.722,258;893
51442.722,263;893
51474.73,263;884
51508.037,262;889
51542.043,263;892
51575.204,262;893
51608.398,263;893
51643.39,263;893
51675.389,264;893
51709.469,257;892
51741.559,262;890
51774.469,261;886
51808.556,263;889
51841.877,264;890
